BlobID,Compound Name,Description,Group Name,Constellation Name,Inclusion,LRI I,Library RI,Library ID,Library Name,Library NIST ID,Library Match Factor,Library Reverse Match Factor,Library Probability,Review Status,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Quantifier(1),Quantifier(2),Quantifier Response(1),Quantifier Response(2),Volume Ratio
741,4-methoxy-benzaldehyde,,,,true,1269.4239574978853,1271.0,1,caice_ssi,0,919,922,63.290000915527344,,2119,26.812143216216743,1.085135022627442,17.29109638184309,266.51666108286736,,,0.0,0.0,34.894609344836795
649,chrysene-d,,,,true,2519.9999999999995,2520.0,2,caice_ssi,0,926,928,98.05000305175781,,15,62.82432974413384,0.8784426373650722,66.06173399044928,1967.672766361754,,,0.0,0.0,0.148043910702118
688,"d-C10 acid, TMS",,,,true,1465.142857142857,1467.0,3,caice_ssi,0,857,859,98.5199966430664,,2119,33.833139056270674,0.37204629347226587,28.19015218736604,222.0046489728129,,,0.0,0.0,29.066721259258337
9,"d-C15 alcohol, TMS",,,,true,1868.5314685314686,1869.0,4,caice_ssi,0,862,862,92.95999908447266,,17,46.65237303389725,0.2687001008410809,1892.2371938450087,22763.85773074923,,,0.0,0.0,2.963202199186308
628,"d-C22 acid, TMS",,,,true,2648.5436893203882,2649.0,5,caice_ssi,0,823,838,98.05000305175781,,15,65.5459517270761,0.34104243568291037,105.93984789191745,2900.7052888121657,,,0.0,0.0,0.21824348138135446
506,d-anthraquinone,,,,true,2010.7692307692307,2011.0,7,caice_ssi,0,894,899,98.33000183105469,,11,50.63619651617504,1.0127926877856126,137.50735975650605,2768.8924221390726,,,0.0,0.0,0.15183202927244396
305,d-cholestane,,,,true,2912.5000000000005,2912.0,8,caice_ssi,0,912,913,98.05000305175781,,21,70.7525329118352,0.4547232475772139,195.5010919379274,3318.571971983641,,,0.0,0.0,0.6384087064377175
633,d-cholesterol,,,,true,3202.3809523809523,3200.0,9,caice_ssi,0,837,841,60.970001220703125,,26,75.95911409659429,0.46505786684033235,95.87126277101925,1476.6032045217885,,,0.0,0.0,0.4426919505737047
119,d-pyrene,,,,true,2164.6153846153843,2165.0,10,caice_ssi,0,907,907,98.83999633789062,,13,54.580576201598596,0.8371041603125983,225.75133576791268,4390.144100811158,,,0.0,0.0,0.3228899303637506
2119,dC14,,,,true,1400.0,1400.0,11,caice_ssi,0,507,579,88.22000122070312,,2119,31.58484263557925,0.17568852747301444,0.5032621552818455,7.637760275493747,,,0.0,0.0,1.0
684,dC16,,,,true,1600.0,1600.0,12,caice_ssi,0,875,876,61.720001220703125,,684,38.487507085070476,0.17568852747301444,30.573415578575805,331.3210260531305,,,0.0,0.0,1.0
17,dC18,,,,true,1800.0,1800.0,13,caice_ssi,0,891,892,96.6500015258789,,17,44.71962698803971,0.19635776599925145,519.6183899480384,7682.181707681022,,,0.0,0.0,1.0
11,dC20,,,,true,2000.0,2000.0,14,caice_ssi,0,874,875,98.23999786376953,,11,50.360089938195394,0.20669238526236994,1358.5611546695,18236.550189095047,,,0.0,0.0,1.0
13,dC22,,,,true,2200.0,2200.0,15,caice_ssi,0,900,902,98.23999786376953,,13,55.48778352924602,0.21702700452548843,1072.041694573505,13596.41068975256,,,0.0,0.0,1.0
14,dC24,,,,true,2400.0,2400.0,16,caice_ssi,0,898,898,52.08000183105469,,14,60.22103915175429,0.22736162378860694,976.0812842873274,19168.59911954064,,,0.0,0.0,1.0
15,dC26,,,,true,2600.0,2600.0,17,caice_ssi,0,905,906,53.189998626708984,,15,64.55985680572022,0.23769624305172543,738.585183101357,13291.142857749455,,,0.0,0.0,1.0
16,dC28,,,,true,2800.0,2800.0,18,caice_ssi,0,903,904,52.630001068115234,,16,68.62256788170647,0.2583654815779624,613.9434716973046,7035.066416242022,,,0.0,0.0,1.0
21,dC30,,,,true,3000.0,3000.0,19,caice_ssi,0,893,893,52.08000183105469,,21,72.40917237971308,0.2687001008410809,458.26169773214497,5198.193474680311,,,0.0,0.0,1.0
26,dC32,,,,true,3200.0,3200.0,20,caice_ssi,0,925,925,53.189998626708984,,26,75.91967029974006,0.2893693393673179,349.85044249147177,3335.509495052239,,,0.0,0.0,1.0
90,dC34,,,,true,3400.0,3400.0,21,caice_ssi,0,905,905,53.189998626708984,,90,79.23294923549585,0.31003857789355493,245.01940631726757,3194.2672330848463,,,0.0,0.0,1.0
172,dC36,,,,true,3600.0,3600.0,22,caice_ssi,0,917,917,53.7599983215332,,172,82.62511576496011,0.37204629347226587,213.78716947627254,2589.679180492082,,,0.0,0.0,1.0
841,dibenzanthracene-d,,,,true,3266.666666666667,3267.0,23,caice_ssi,0,842,854,98.5999984741211,,26,77.02409661165866,1.0748004033643237,11.002759751630947,224.52928643341284,,,0.0,0.0,0.06731483953694947
651,pentaerythritol-C13,,,,true,1525.714285714286,1527.0,25,caice_ssi,0,892,897,98.80999755859375,,684,35.92366028954517,0.18602314673613293,65.15893328288803,571.5761799889306,,,0.0,0.0,1.7251430939890693
940,perylene-d,,,,true,2954.1666666666674,2956.0,26,caice_ssi,0,787,800,50.25,,21,71.54140884891991,1.0127926877856126,8.161139002433629,216.26096417668148,,,0.0,0.0,0.04160310023666088
635,20200803_1535_blob_29_oil,,,,false,2441.8181818181815,2443.0,1,caice_ssa_final_0803_1535,0,902,902,50.25,,0,61.12824647940171,0.20669238526236994,94.70903890253976,1951.3957486525153,,,0.0,0.0,0.0
667,20200803_1535_blob_29_oil,,,,false,2443.6363636363635,2443.0,1,caice_ssa_final_0803_1535,0,717,759,50.25,,0,61.16769027625595,0.3513770549460289,42.706497587729245,1473.5899843975385,,,0.0,0.0,0.0
